text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
emission. The data points are kindly provided by the Fermi-LAT Collaboration.,11,CMR12,,77,77
FIG. 4: Schematic view of the IceCube Neutrino Observatory with the IceTop surface,11,CMR12,,82,82
array and the DeepCore subdetector.,11,CMR12,,35,35
13,11,CMR12,,2,2
Diﬀerent coincidence criteria classify the signal detected in IceCube [28]: Hard Local Co-,11,CMR12,,90,90
"incidence (HLC), when two neighbor or next-to-neighbor DOMs on the same string record",11,CMR12,,85,85
a signal above threshold within a 1,11,CMR12,,35,35
µ,11,CMMI12,,1,1
s time window; and Soft Local Coincidence when the,11,CMR12,,50,50
hit does not qualify for the HLC criteria. The main trigger for IceCube events is the Simple,11,CMR12,,92,92
"Majority Trigger, or SMT-8, which requires at least 8 DOMs with HLC pulses within a 5",11,CMR12,,85,85
µ,11,CMMI12,,1,1
s,11,CMR12,,1,1
"time window. A softer trigger condition, SMT-3, has been implemented for DeepCore events",11,CMR12,,88,88
"in order to lower the energy threshold. It requires, in analogy to its counterpart in the full",11,CMR12,,94,94
"IceCube array, 3 DOMs with HLC pulses within 2.5",11,CMR12,,48,48
µ,11,CMMI12,,1,1
s. Considering the low energy expected,11,CMR12,,38,38
"for solar ﬂare neutrinos, we focus on events that have fulﬁlled the SMT-3 condition.",11,CMR12,,84,84
A parallel data stream allows IceCube to be sensitive to Galactic core-collapse super-,11,CMR12,,86,86
novae [29].,11,CMR12,,11,11
Individual neutrino interactions in the MeV range produce a signal too dim,11,CMR12,,74,74
"to identify individual events, but the large ﬂux emitted during a close-by supernova would",11,CMR12,,90,90
"lead to a detectable coherent rise in the individual hit rates of the DOMs. In this paper,",11,CMR12,,90,90
we apply the principle used for MeV core collapse supernova neutrinos to the GeV energy,11,CMR12,,87,87
range in order to search for neutrinos from solar ﬂares. This is explained in more detail in,11,CMR12,,92,92
the next section.,11,CMR12,,17,17
V. OPTIMIZED SEARCH FOR GEV NEUTRINO INTERACTIONS,10,CMBX10,,49,49
"Before this analysis was developed, neutrino searches in IceCube were possible in the MeV",11,CMR12,,89,89
range by the use of the Supernova Data Acquisition system and starting at around 10 GeV,11,CMR12,,87,87
for neutrino oscillation studies in DeepCore [25]. We introduce a novel selection procedure,11,CMR12,,91,91
that enables us to cover part of the gap between these two energy ranges. The general idea,11,CMR12,,90,90
of the analysis is to monitor the rate of GeV-like events in IceCube and to search for an,11,CMR12,,89,89
"increase in this rate during an astrophysical transient, as for example a solar ﬂare. While",11,CMR12,,91,91
"the principle is similar to the one in use for MeV supernova neutrino searches, the neutrino",11,CMR12,,92,92
ﬂux produced by solar ﬂares is expected to be several orders of magnitude below the one,11,CMR12,,87,87
of Galactic core-collapse supernovae. The Supernova Data Acquisition system could not be,11,CMR12,,88,88
used for our purpose; we focus on events that have triggered the data taking in IceCube.,11,CMR12,,88,88
The new event selection has been developed in a data-driven way following a blind pro-,11,CMR12,,86,86
cedure. We have used several hours of IceCube data recorded when no solar ﬂare had been,11,CMR12,,87,87
14,11,CMR12,,2,2
(a) PeV neutrino interaction,9,CMR10,,28,28
(b) 10 GeV neutrino interaction,9,CMR10,,31,31
(c) Detector noise event,9,CMR10,,24,24
(d) GeV neutrino interaction,9,CMR10,,28,28
(e) Focus on the GeV neutrino,9,CMR10,,29,29
interaction,9,CMR10,,11,11
FIG. 5: Examples of neutrino interactions as seen in IceCube. A typical GeV neutrino,11,CMR12,,84,84
"interaction is illustrated in (d) (simulation, with a focus on the neutrino interaction in (e))",11,CMR12,,95,95
"while (a) (data) (b), and (c) (simulation), show a well-known high-energy starting event",11,CMR12,,88,88
"with PeV energy, a typical 10 GeV neutrino interaction, and an event triggered by detector",11,CMR12,,90,90
"noise, respectively (see the text for more details). The colored points represent the DOMs",11,CMR12,,90,90
that have recorded a signal during a time window of about 12,11,CMR12,,60,60
µ,11,CMMI12,,1,1
s around the event. The,11,CMR12,,23,23
size of the points represent the intensity of Cherenkov light that was detected.,11,CMR12,,80,80
detected on either side of the solar disk. In order to determine the time period when such,11,CMR12,,90,90
"data were available, we compared the observations by the X-ray instrument GOES [24] and",11,CMR12,,87,87
"Fermi-LAT [2], which is sensitive to gamma rays. We have also used the observations of the",11,CMR12,,90,90
"STEREO-A and STEREO-B satellites that observe the hidden side of the Sun and detect,",11,CMR12,,84,84
"among others, energetic particles arising from the Sun [30]. In addition to these oﬀ-time",11,CMR12,,89,89
"data, we have simulated various classes of events to understand the behavior of the selection",11,CMR12,,93,93
15,11,CMR12,,2,2
to diﬀerent types of events present in data. We use CORSIKA [31] and GENIE [32] to,11,CMR12,,82,82
"simulate atmospheric muons and neutrinos respectively, and a noise event generator based",11,CMR12,,88,88
on an empirical model consisting of three noise components inherent to IceCube DOMs: un-,11,CMR12,,88,88
"correlated thermal noise, uncorrelated radioactive noise, and correlated scintillation noise.",11,CMR12,,93,93
"Finally, signal-like neutrino interactions were generated with GENIE by selecting events with",11,CMR12,,93,93
an energy between 500 MeV and 5 GeV that arrive from the observed declination range of,11,CMR12,,86,86
"the Sun at the South Pole, i.e. [-23, 23] degrees. We note that various neutrino interaction",11,CMR12,,92,92
"processes are included in the simulation - deep inelastic scattering, quasi-elastic scattering,",11,CMR12,,95,95
"resonant production - which all contribute substantially to the total interaction rate, as well",11,CMR12,,95,95
as scattering that contributes only marginally.,11,CMR12,,47,47
The event selection is discussed in detail below. It can be divided into three main steps:,11,CMR12,,90,90
"removal of high-energy events from the sample, reduction of the contribution from events",11,CMR12,,88,88
"triggered by noise, and the increase of the purity of the ﬁnal sample.",11,CMR12,,70,70
A. Removing High-Energy Events,10,CMBX10,,30,30
"The ﬁrst step of the event selection aims at reducing the number of high-energy events,
in this work understood as neutrinos with an energy",11,CMR12,,139,87
,11,MSAM10,,0,0
"5 GeV, from the data sample be-",11,CMR12,,31,31
cause we expect solar ﬂares to produce neutrinos only up to a few GeV. The main diﬀerence,11,CMR12,,89,89
between an event with arbitrarily high energy and a GeV neutrino interaction is the amount,11,CMR12,,90,90
"of light emitted in the ice, as shown in Fig. 5. We use available data streams (“software",11,CMR12,,89,89
ﬁlters”) that have been developed to tag speciﬁc kind of events such as high energy muons,11,CMR12,,89,89
"or cascades. As depicted in Fig. 5(d), our events activate a small number of DOMs and",11,CMR12,,85,85
are thus not expected to pass any of the ﬁlters designed to tag high-energy interactions.,11,CMR12,,89,89
"To be part of our event sample, an event therefore has to pass the ﬁlter that selects events",11,CMR12,,92,92
contained in DeepCore and fail all other ﬁlter conditions. An exception is made for two,11,CMR12,,87,87
"ﬁlters: one targeting low-energy neutrinos coming from the Northern sky, and the one that",11,CMR12,,89,89
"uses parts of the detector as veto against incoming muon events, as both subsequent samples",11,CMR12,,91,91
contain low-energy events [25]. This combination of ﬁlters results in a signiﬁcant reduction,11,CMR12,,92,92
of the number of atmospheric muons: the event rate after applying this ﬁlter selection is,11,CMR12,,89,89
of the order of 15 Hz while the original rate was around 1400 Hz. More than 98% of the,11,CMR12,,86,86
simulated neutrino events between 500 MeV and 5 GeV pass this ﬁlter selection.,11,CMR12,,78,78
16,11,CMR12,,2,2
The number of HLC hits in IceCube and DeepCore strings is small for low-energy neutrino,11,CMR12,,87,87
"events, while background events from atmospheric muons and neutrinos are typically charac-",11,CMR12,,90,90
terized by a large number of HLC hits in the detector. We can therefore impose a constraint,11,CMR12,,91,91
on the maximum number of HLC hits allowed in DeepCore and the strings outside DeepCore,11,CMR12,,86,86
to remove high-energy events from our sample. More stringent constraints on the number,11,CMR12,,86,86
of HLC hits in IceCube strings do not improve the signal over noise ratio of the selection,11,CMR12,,90,90
because of noise hits on the considered strings present in both signal and background events.,11,CMR12,,93,93
The number of hits that share a causal connection inside an event can also be used as a,11,CMR12,,87,87
parameter for the amount of light emitted in the detector as a consequence of the neutrino,11,CMR12,,90,90
interaction. We use an algorithm designed to select sets of hits most likely connected to the,11,CMR12,,93,93
same physical interaction and therefore unrelated to dark noise. The algorithm selects hits,11,CMR12,,91,91
that have at least one other hit within a sphere of radius,11,CMR12,,58,58
R,11,CMMI12,,1,1
= 150 m and within a time,11,CMR12,,25,25
window of ∆,11,CMR12,,11,11
T,11,CMMI12,,1,1
"= 1000 ns called Single R-T hits, or SRT hits hereafter. The constraints",11,CMR12,,72,72
listed in Table II lower the data rate to about 5.5 Hz while keeping 98% of the simulated,11,CMR12,,89,89
signal events in the sample.,11,CMR12,,28,28
B. Minimizing the Contribution of Pure Noise,10,CMBX10,,44,44
Noise triggers occur with relatively few hits and no preferred direction. Figure 5(c),11,CMR12,,85,85
represents a typical noise event satisfying the SMT-3 trigger condition and passing the ﬁlter,11,CMR12,,93,93
selection previously described. Accidental triggers by pure noise constitute a signiﬁcant,11,CMR12,,89,89
background for low-energy interactions such as the ones illustrated in Fig. 5(d). The IceCube,11,CMR12,,93,93
Collaboration has developed an algorithm able to identify and eliminate noise signals. The,11,CMR12,,90,90
algorithm searches for a preferential direction in pairs of hits to classify the event as being,11,CMR12,,95,95
"of physics origin. In practice, an event is classiﬁed as",11,CMR12,,56,56
physics,11,CMTI12,,7,7
"if it contains, during a certain",11,CMR12,,32,32
time window (,11,CMR12,,13,13
W,11,CMMI12,,1,1
"), a minimum of",11,CMR12,,15,15
N,11,CMMI12,,1,1
pairs of hits with an eﬀective particle velocity contained,11,CMR12,,58,58
in a [,11,CMR12,,6,6
v,11,CMMI12,,1,1
min,7,CMMI8,,3,3
",",11,CMR12,,1,1
v,11,CMMI12,,1,1
max,7,CMMI8,,3,3
] m/ns interval pointing in excess towards a certain direction. If this is not,11,CMR12,,78,78
"the case, the event is classiﬁed as",11,CMR12,,35,35
noise,11,CMTI12,,5,5
.,11,CMR12,,1,1
The default set of these four parameters ([,11,CMR12,,43,43
W,11,CMMI12,,1,1
",",11,CMR12,,1,1
N,11,CMMI12,,1,1
",",11,CMR12,,1,1
v,11,CMMI12,,1,1
min,7,CMR8,,3,3
",",11,CMR12,,1,1
v,11,CMMI12,,1,1
max,7,CMR8,,3,3
"] = [500 s, 7, 0.05 m/ns,",11,CMR12,,25,25
0.5 m/ns]) is implemented in the IceCube software and regularly used for data analyses (see,11,CMR12,,91,91
"e.g., [33]). The algorithm has a Boolean output with TRUE attributed to physics-like events",11,CMR12,,91,91
and a likely noise event corresponds to FALSE. This optimization allows one to diﬀerentiate,11,CMR12,,91,91
17,11,CMR12,,2,2
noise from 10-100 GeV neutrino interactions. In order to be eﬀective for our lower energy,11,CMR12,,89,89
"events, we have re-optimized the method. We have applied the algorithm for each possible",11,CMR12,,88,88
set of parameters and constructed combinations of these sets that maximize the signal to,11,CMR12,,88,88
noise ratio. We request an output FALSE for sets of variables speciﬁcally targeting small,11,CMR12,,89,89
"apparent speed in a long time window (e.g., [800 s, 0 , 0.00 m/ns, 0.10 m/ns]) as these",11,CMR12,,87,87
"parameters correspond to scattered hits. On the contrary, the sets for which a TRUE",11,CMR12,,83,83
output is required to pass the selection lead to a sample dominated by high apparent speed,11,CMR12,,90,90
"in a short time window, i.e. unscattered hits (e.g., [100 s, 2, 0.20 m/ns, 0.90 m/ns]).",11,CMR12,,87,87
The data rate is about 0.2 Hz after applying the two combinations of parameter sets shown,11,CMR12,,89,89
"in Table II. For comparison, the noise rate is estimated to be around 0.12 Hz. More than",11,CMR12,,88,88
55% of simulated signal events survive these cuts.,11,CMR12,,50,50
C.,10,CMBX10,,2,2
Increasing the Purity,10,CMBX10,,21,21
"With most of the noise events removed from the sample, we continue to increase its purity.",11,CMR12,,90,90
Several selection criteria are applied:,11,CMR12,,39,39
•,11,SFRM1200,,1,1
Charge distribution,11,CMTI12,,19,19
: cut on the ratio of the charge deposited in DeepCore during the,11,CMR12,,65,65
ﬁrst 600 ns after the ﬁrst HLC hit in DeepCore and the total charge in the event. This,11,CMR12,,86,86
cut allows one to remove remaining low-energy tracks created by atmospheric muons,11,CMR12,,81,81
"that travel across the detector. To be kept in the sample, an event is requested to",11,CMR12,,83,83
have a charge ratio,11,CMR12,,19,19
≤,11,CMSY10,,1,1
0.26.,11,CMR12,,5,5
•,11,SFRM1200,,1,1
Depth,11,CMTI12,,5,5
: cut on the depth of the ﬁrst HLC hit in DeepCore. Low-energy atmospheric,11,CMR12,,74,74
muons will leave more energy in the top of the detector rather than in deeper DOMs.,11,CMR12,,83,83
The optimal depth for the selection of GeV neutrino events has been deﬁned as [-,11,CMR12,,80,80
"2453 m, -2158 m], which corresponds to the part of DeepCore located below the dust",11,CMR12,,82,82
layer.,11,CMR12,,6,6
•,11,SFRM1200,,1,1
Centroid of the event,11,CMTI12,,21,21
: cut on the distance and the time delay between the ﬁrst and,11,CMR12,,61,61
"the second HLC hits in DeepCore. Since our events are of low energy, the DOMs able",11,CMR12,,82,82
to record the events are close to each other and the hits happen within a short time,11,CMR12,,84,84
window. We requested the distance between these two hits to be smaller than 70 m,11,CMR12,,80,80
with a time delay not more than 50 ns.,11,CMR12,,38,38
18,11,CMR12,,2,2
TABLE II: Summary of the cuts applied in the event selection.,11,CMR12,,61,61
Variable,10,CMBX10,,8,8
Passing conditions,10,CMBX10,,18,18
Initial data rate: 1400 Hz,10,CMBX10,,26,26
Events contained in DeepCore,10,CMR10,,28,28
Passing ﬁlters,10,CMR10,,14,14
and failing every other software ﬁlters,10,CMR10,,39,39
except two targeting low-energy events,10,CMR10,,38,38
Data rate: 15 Hz - Passing signal events: 98 %,10,CMBX10,,46,46
"Number of HLC in IceCube w/o DeepCore,",10,CMR10,,38,38
N,10,CMMI10,,1,1
1,7,CMR8,,1,1
",",10,CMR10,,1,1
N,10,CMMI10,,1,1
1,7,CMR8,,1,1
= 0 and,10,CMR10,,7,7
N,10,CMMI10,,1,1
2,7,CMR8,,1,1
≤,10,CMSY10,,1,1
9,10,CMR10,,1,1
"and number of HLC in DeepCore,",10,CMR10,,30,30
N,10,CMMI10,,1,1
2,7,CMR8,,1,1
OR,10,CMR10,,2,2
N,10,CMMI10,,1,1
1,7,CMR8,,1,1
≤,10,CMSY10,,1,1
6 and,10,CMR10,,5,5
N,10,CMMI10,,1,1
2,7,CMR8,,1,1
≤,10,CMSY10,,1,1
7,10,CMR10,,1,1
Number of SRT hits,10,CMR10,,18,18
≤,10,CMSY10,,1,1
10,10,CMR10,,2,2
Data rate: 5.5 Hz - Passing signal events: 93 %,10,CMBX10,,47,47
Noise algorithm variables,10,CMR10,,25,25
"[100 s, 2, 0.20 m/ns, 0.90 m/ns] = TRUE",10,CMR10,,39,39
Noise algorithm variables,10,CMR10,,25,25
"[300 s, 2, 0.20 m/ns, 0.40 m/ns] = TRUE",10,CMR10,,39,39
"[100 s, 0, 0.20 m/ns, 0.90 m/ns] = TRUE",10,CMR10,,39,39
"AND [1000 s, 0, 0.00 m/ns, 0.10 m/ns] = FALSE",10,CMR10,,45,45
"[300 s, 2, 0.10 m/ns, 0.90 m/ns] = TRUE",10,CMR10,,39,39
"AND [800 s, 0, 0.00 m/ns, 0.10 m/ns] = FALSE",10,CMR10,,44,44
"[500 s, 2, 0.20 m/ns, 0.30 m/ns] = TRUE",10,CMR10,,39,39
Step 1,10,CMR10,,6,6
,10,CMEX10,,0,0
W,10,CMMI10,,1,1
",",10,CMR10,,1,1
"N, v",10,CMMI10,,4,4
min,7,CMR8,,3,3
",",10,CMR10,,1,1
v,10,CMMI10,,1,1
max,7,CMR8,,3,3
,10,CMEX10,,0,0
Step 2,10,CMR10,,6,6
,10,CMEX10,,0,0
W,10,CMMI10,,1,1
",",10,CMR10,,1,1
N,10,CMMI10,,1,1
",",10,CMR10,,1,1
v,10,CMMI10,,1,1
min,7,CMR8,,3,3
",",10,CMR10,,1,1
v,10,CMMI10,,1,1
max,7,CMR8,,3,3
,10,CMEX10,,0,0
Charge ratio,10,CMR10,,12,12
Data rate: 0.2 Hz - Passing signal events:,10,CMBX10,,42,42
>,10,CMMI10,,1,1
55 %,10,CMBX10,,4,4
Depth of the ﬁrst HLC in DeepCore,10,CMR10,,33,33
"[-2453 m, -2158 m]",10,CMR10,,18,18
Distance and delay between,10,CMR10,,26,26
1st and 2nd HLC in DeepCore,10,CMR10,,27,27
>,10,CMMI10,,1,1
0.26,10,CMR10,,4,4
<,10,CMMI10,,1,1
70 m,10,CMR10,,4,4
<,10,CMMI10,,1,1
50 ns,10,CMR10,,5,5
Total charge,10,CMR10,,12,12
<,10,CMMI10,,1,1
60 photoelectrons,10,CMR10,,17,17
Data rate: 0.02 Hz - Passing signal events:,10,CMBX10,,43,43
>,10,CMMI10,,1,1
35 %,10,CMBX10,,4,4
•,11,SFRM1200,,1,1
Total charge,11,CMTI12,,12,12
: the total deposited charge inside the detector must be lower than 60,11,CMR12,,70,70
photoelectrons.,11,CMR12,,15,15
A summary of the cuts applied for the ﬁnal selection is presented in Table II. The data,11,CMR12,,87,87
19,11,CMR12,,2,2
"rate, constant over time, is 20",11,CMR12,,31,31
±,11,CMSY10,,1,1
"2 mHz, which can be compared with the simulated rates of",11,CMR12,,56,56
"18 mHz for pure noise events, less than 5 mHz for atmospheric muons, 0.3 mHz and 0.8 mHz",11,CMR12,,88,88
for,11,CMR12,,3,3
ν,11,CMMI12,,1,1
e,7,CMMI8,,1,1
+ ¯,11,CMR12,,3,3
ν,11,CMMI12,,1,1
e,7,CMMI8,,1,1
and,11,CMR12,,3,3
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
+¯,11,CMR12,,2,2
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
", respectively. A study of these oﬀ-time data showed that the number",11,CMR12,,68,68
of events recorded in short time windows were consistent with a Poisson distribution.,11,CMR12,,85,85
The leading systematic uncertainties in this analysis arise from our limited understanding,11,CMR12,,90,90
of the optical properties of the surrounding ice. We studied in particular the impact of the,11,CMR12,,92,92
DOM eﬃciency and the scattering length in the ice directly surrounding the DOM. This is,11,CMR12,,87,87
the ice in the approximately 60 cm diameter bore hole that refroze after the DOMs were,11,CMR12,,86,86
deployed. The DOM eﬃciency impact study was carried out using a conservative variation,11,CMR12,,86,86
of,11,CMR12,,2,2
±,11,CMSY10,,1,1
10% of the quantum eﬃciency of the photocathodes in the simulation of low-energy,11,CMR12,,80,80
"neutrino interactions. Two diﬀerent scattering lengths (namely, 100 cm and 50 cm) were",11,CMR12,,86,86
used in simulations to assess the corresponding eﬀect on low-energy interaction detection.,11,CMR12,,90,90
We concluded that the uncertainty on each parameter would lead to a number of low energy,11,CMR12,,88,88
events within 20% of the nominal value. As a GeV neutrino interaction needs to happen,11,CMR12,,85,85
"close from a DOM to trigger the data taking, the uncertainties on the light absorption and",11,CMR12,,90,90
scattering in the bulk ice will have a negligible impact compared to the two other systematic,11,CMR12,,93,93
eﬀects previously mentioned.,11,CMR12,,28,28
The passing rate of GeV neutrino events is of the order of 40 % and shows only a small,11,CMR12,,86,86
"zenith dependence (see Fig. 6). Therefore, the event selection previously described can be",11,CMR12,,90,90
used to search for transient events at an arbitrary position in the sky. Fig. 6 shows the,11,CMR12,,89,89
eﬀective areas for events as function of the zenith. We highlighted the position of the solar,11,CMR12,,93,93
ﬂares that are considered in this work by colored vertical lines.,11,CMR12,,65,65
D. Searching for a statistical ﬂuctuation,10,CMBX10,,41,41
We use the statistical test by Li and Ma [34] to quantify a possible excess of events. This,11,CMR12,,91,91
"method has been developed to estimate the signiﬁcance of events in a certain time region,",11,CMR12,,89,89
with the null-hypothesis deﬁned as the non-existence of a signal source. Three parameters,11,CMR12,,89,89
are used and their description in the framework of our analysis is:,11,CMR12,,67,67
•,11,SFRM1200,,1,1
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
the number of events in our ﬁnal sample during the optimized solar ﬂare time,11,CMR12,,76,76
window.,11,CMR12,,7,7
20,11,CMR12,,2,2
FIG. 6: Eﬀective areas for GeV-like neutrino events (500 MeV - 5 GeV) as function of,11,CMR12,,84,84
their zenith coordinate. The colored vertical lines show the location of the solar ﬂares,11,CMR12,,88,88
studied in this work. The white region highlights the zenith range covered by the Sun at,11,CMR12,,88,88
the South Pole.,11,CMR12,,15,15
•,11,SFRM1200,,1,1
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
: the number of events in our ﬁnal sample during 8 hours prior to the solar ﬂare,11,CMR12,,80,80
onset.,11,CMR12,,6,6
•,11,SFRM1200,,1,1
α,11,CMMI12,,1,1
=,11,CMR12,,1,1
t,11,CMMI12,,1,1
on,7,CMR8,,2,2
/t,11,CMMI12,,2,2
oﬀ,7,CMR8,,2,2
", where",11,CMR12,,7,7
t,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
is the duration of the time window considered prior to the solar,11,CMR12,,64,64
"ﬂare, i.e. 8 hours, and",11,CMR12,,23,23
t,11,CMMI12,,1,1
on,7,CMMI8,,2,2
", the selected time window during the solar ﬂare.",11,CMR12,,49,49
The estimate of the signiﬁcance S proposed in [34] can be used under the conditions that,11,CMR12,,88,88
the counts (,11,CMR12,,12,12
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
",",11,CMR12,,1,1
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
") were obtained by a single observation, where",11,CMR12,,46,46
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
and,11,CMR12,,3,3
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
are not too,11,CMR12,,11,11
"few. If these conditions are fulﬁlled, S refers to the number of standard deviations of the",11,CMR12,,91,91
event (,11,CMR12,,7,7
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
",",11,CMR12,,1,1
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
"). This approach is particularly interesting when, as it is the case in this",11,CMR12,,76,76
"analysis, there are two unknown parameters:",11,CMR12,,43,43
•,11,SFRM1200,,1,1
N,11,CMMI12,,1,1
s,7,CMR8,,1,1
": the number of signal events, equivalent to",11,CMR12,,44,44
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
-,11,CMR12,,1,1
α N,11,CMMI12,,3,3
oﬀ,7,CMR8,,2,2
•,11,SFRM1200,,1,1
N,11,CMMI12,,1,1
B,7,CMR8,,1,1
": the number of background events, during the time window of the search that is",11,CMR12,,79,79
now precisely known.,11,CMR12,,20,20
21,11,CMR12,,2,2
VI. RESULTS AND OUTLOOK,10,CMBX10,,23,23
Table III shows the number of oﬀ-source and on-source IceCube events as well as the,11,CMR12,,83,83
corresponding signiﬁcance,11,CMR12,,25,25
S,11,CMMI12,,1,1
", calculated using Eq. 2 following the Li and Ma approach [34]",11,CMR12,,62,62
,11,CMEX10,,0,0
√,11,CMSY10,,1,1
2,11,CMR12,,1,1
S,11,CMMI12,,1,1
=,11,CMR12,,1,1
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
ln,11,CMR12,,2,2
,11,CMEX10,,0,0
1 +,11,CMR12,,3,3
"α
α",11,CMMI12,,3,1
,11,CMEX10,,0,0
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
,11,CMEX10,,0,0
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
+,11,CMR12,,1,1
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
,11,CMEX10,,0,0
,11,CMEX10,,0,0
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
,11,CMEX10,,0,0
1,7,CMR8,,1,1
/,7,CMMI8,,1,1
2,7,CMR8,,1,1
+,11,CMR12,,1,1
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
ln,11,CMR12,,2,2
(1 +,11,CMR12,,4,4
α,11,CMMI12,,1,1
),11,CMR12,,1,1
.,11,CMMI12,,1,1
(2),11,CMR12,,3,3
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
+,11,CMR12,,1,1
N,11,CMMI12,,1,1
oﬀ,7,CMR8,,2,2
We observe no signiﬁcant signal. We can therefore derive upper limits on the potential,11,CMR12,,86,86
number of signal events solving,11,CMR12,,31,31
N,11,CMMI12,,1,1
s,7,CMR8,,1,1
=,11,CMR12,,1,1
N,11,CMMI12,,1,1
on,7,CMR8,,2,2
-,11,CMR12,,1,1
α N,11,CMMI12,,3,3
oﬀ,7,CMR8,,2,2
"and using Eq. 3, which links the number",11,CMR12,,39,39
of observed events and the neutrino ﬂuence Φ:,11,CMR12,,45,45
,11,CMEX10,,0,0
N,11,CMMI12,,1,1
s,7,CMR8,,1,1
=,11,CMR12,,1,1
A,11,CMMI12,,1,1
eﬀ,7,CMR8,,2,2
(,11,CMR12,,1,1
E,11,CMMI12,,1,1
) Φ(,11,CMR12,,4,4
E,11,CMMI12,,1,1
),11,CMR12,,1,1
"dE,",11,CMMI12,,3,3
(3),11,CMR12,,3,3
where A,11,CMR12,,7,7
eﬀ,7,CMR8,,2,2
is the eﬀective area shown in Fig. 6. The ﬁnal upper limits presented in Table III,11,CMR12,,82,82
"take into account the ﬂavor ratio at Earth after oscillations, assumed as",11,CMR12,,73,73
ν,11,CMMI12,,1,1
e,7,CMMI8,,1,1
:,11,CMR12,,1,1
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
:,11,CMR12,,1,1
ν,11,CMMI12,,1,1
τ,7,CMMI8,,1,1
= 1 :,11,CMR12,,5,5
"1 : 1, and the eﬀective area expected for each ﬂavour and interaction type.",11,CMR12,,75,75
"As shown in Table I, the optimized time window for our neutrino search only contains",11,CMR12,,84,84
a fraction of the observed gamma-ray light curve. Since this analysis assumes that the,11,CMR12,,86,86
"neutrinos are emitted jointly with the gamma rays, we assume our time windows contain",11,CMR12,,85,85
the same fractions of the total neutrino emission. We therefore take these fractions into,11,CMR12,,89,89
account when comparing with theoretical predictions. The limits presented in Table III,11,CMR12,,86,86
constrain the integrated neutrino ﬂux emitted during the considered time window.,11,CMR12,,80,80
We note that similar number of events and fractions of the light curves are observed for,11,CMR12,,88,88
"the events of March 7th, February 25th and September 1st (see Table III). This is reﬂected",11,CMR12,,90,90
in the similar upper limits set for these events. Approximatively half of this fraction is,11,CMR12,,90,90
"contained in the short ﬂare of September 10th, which explains the apparent lower upper",11,CMR12,,86,86
"limit. Finally, the September 6th ﬂare targets the long duration emission that lasted for",11,CMR12,,89,89
"several hours, as previously mentioned. The origin of a such temporally extended emission",11,CMR12,,89,89
"is still under investigation [3], and therefore cannot, at the moment, be compared with the",11,CMR12,,91,91
neutrino upper limits set for the other solar ﬂares.,11,CMR12,,52,52
The exact spectral index,11,CMR12,,24,24
δ,11,CMMI12,,1,1
ν,7,CMMI8,,1,1
of the neutrino spectrum is not precisely known but could be,11,CMR12,,60,60
estimated to lie between 4 and 6 using a GEANT4 [35] simulation of proton-nucleus interac-,11,CMR12,,90,90
tion in a solar environment as described in [16]. The neutrino upper limits are presented as,11,CMR12,,92,92
22,11,CMR12,,2,2
a function of the parameter space (,11,CMR12,,35,35
δ,11,CMMI12,,1,1
ν,7,CMMI8,,1,1
", C",11,CMMI12,,3,3
"), where",11,CMR12,,8,8
C,11,CMMI12,,1,1
is the integrated neutrino ﬂux between,11,CMR12,,38,38
"500 MeV and 5 GeV. The upper limit obtained from the Sept 10th, 2017 event is shown",11,CMR12,,83,83
"in Fig. 7 together with its systematic uncertainties. In Fig. 7, the obtained upper limit is",11,CMR12,,92,92
"compared to two predictions [16, 17]. The diﬀerence between these two predictions comes",11,CMR12,,87,87
from diﬀerent assumptions on the proton ﬂux accelerated by the solar ﬂare: the total energy,11,CMR12,,91,91
released by the magnetic reconnection is converted into protons that subsequently produce,11,CMR12,,89,89
"pions producing neutrinos is considered in [17], while only a small fraction of the released",11,CMR12,,92,92
"energy, consistent with the estimates based on Fermi-LAT observations, is used in [16]. To",11,CMR12,,90,90
"put the result into context, we estimated the corresponding normalization factor if more",11,CMR12,,88,88
energy should go to the accelerated proton ﬂux for the latter model. The experimental up-,11,CMR12,,89,89
